timestamp,nf_type,nf_id,registration_attempts,registration_successes,pdu_session_attempts,pdu_session_successes,session_releases,n3_dl_packets,n3_ul_packets,n3_dl_drop,n3_ul_drop,cpu_percent,memory_percent
2026-03-24T15:15:00Z,SMF,smf-02,,,6007.0,5882.0,133.0,,,,,76.53,66.67
2026-03-24T15:30:00Z,SMF,smf-02,,,8325.0,8126.0,282.0,,,,,71.79,67.68
2026-03-24T15:00:00Z,UPF,upf-01,,,,,,12703369.0,7700948.0,505.0,265.0,44.9,54.13
2026-03-24T15:15:00Z,UPF,upf-01,,,,,,11477971.0,7049122.0,947.0,365.0,41.33,61.5
2026-03-24T15:30:00Z,UPF,upf-01,,,,,,13830441.0,8793783.0,784.0,429.0,46.8,62.96
2026-03-24T15:00:00Z,UPF,upf-02,,,,,,13387851.0,9603876.0,693.0,138.0,66.61,57.86
2026-03-24T15:15:00Z,UPF,upf-02,,,,,,10764496.0,6714400.0,914.0,319.0,60.88,63.35
2026-03-24T15:30:00Z,UPF,upf-02,,,,,,11137991.0,7437335.0,286.0,290.0,60.12,55.31
2026-03-24T15:30:00Z,AMF,amf-01,4554.0,4429.0,,,,,,,,43.4,61.98
2026-03-24T15:45:00Z,AMF,amf-01,5359.0,5227.0,,,,,,,,42.48,69.38
2026-03-24T16:00:00Z,AMF,amf-01,5532.0,5423.0,,661.0,,,,,,48.96,59.67
2026-03-24T15:30:00Z,AMF,amf-02,4763.0,4709.0,,,,,,,,66.19,74.38
2026-03-24T15:45:00Z,AMF,amf-02,4476.0,4437.0,,,,,,,,61.22,74.15
2026-03-24T16:00:00Z,AMF,amf-02,6159.0,6045.0,,,,,,,,62.12,62.57
2026-03-24T15:30:00Z,SMF,smf-01,,,6098.0,6006.0,259.0,,,,,57.06,46.78
2026-03-24T15:45:00Z,SMF,smf-01,,,6428.0,6386.0,101.0,,,,,57.56,51.16
2026-03-24T16:00:00Z,SMF,smf-01,,,6177.0,6076.0,219.0,,,,,51.98,53.66
2026-03-24T15:30:00Z,SMF,smf-02,,,7150.0,7096.0,341.0,,,,,68.01,60.9
2026-03-24T15:45:00Z,SMF,smf-02,,,7775.0,7610.0,125.0,,,,,65.91,62.69
2026-03-24T16:00:00Z,SMF,smf-02,,,6231.0,6131.0,193.0,,,,,62.83,59.82
2026-03-24T15:30:00Z,UPF,upf-01,,,,,,13360123.0,9031679.0,699.0,112.0,69.33,61.79
2026-03-24T15:45:00Z,UPF,upf-01,,,,,,10703633.0,7542044.0,823.0,204.0,68.15,72.16
2026-03-24T16:00:00Z,UPF,upf-01,,,,,,16348146.0,10378367.0,884.0,223.0,72.09,69.49
2026-03-24T15:30:00Z,UPF,upf-02,,,,,,12879905.0,8238412.0,3546.0,1298.0,81.68,52.15
2026-03-24T15:45:00Z,UPF,upf-02,,,,,,13411837.0,9871425.0,508.0,308.0,78.47,45.25
2026-03-24T16:00:00Z,UPF,upf-02,,,,,,11171712.0,8747033.0,782.0,355.0,73.29,47.91
2026-03-24T16:00:00Z,AMF,amf-01,5146.0,4998.0,,,,,,,,41.59,63.1
2026-03-24T16:15:00Z,AMF,amf-01,4876.0,4842.0,,,,,,,,43.1,65.28
2026-03-24T16:30:00Z,AMF,amf-01,5424.0,5380.0,,,,,,,,37.38,64.16
2026-03-24T16:00:00Z,AMF,amf-02,5760.0,5724.0,,,,,,,,65.48,43.07
2026-03-24T16:15:00Z,AMF,amf-02,4896.0,4862.0,,,,,,,,63.61,44.42
2026-03-24T16:30:00Z,AMF,amf-02,6099.0,5958.0,,,,,,,,64.93,43.36
2026-03-24T16:00:00Z,SMF,smf-01,,,6852.0,6789.0,355.0,,,,,51.8,50.37
2026-03-24T16:15:00Z,SMF,smf-01,,,5742.0,5625.0,391.0,,,,,52.61,55.56
2026-03-24T16:30:00Z,SMF,smf-01,,,6133.0,5928.0,214.0,,,,,52.86,55.69
2026-03-24T16:00:00Z,SMF,smf-02,,,8309.0,8051.0,184.0,,,,,45.81,54.61
2026-03-24T16:15:00Z,SMF,smf-02,,,7761.0,7680.0,276.0,,,,,48.48,52.42
2026-03-24T16:30:00Z,SMF,smf-02,,,7173.0,7115.0,117.0,,,,,47.72,56.45
2026-03-24T16:00:00Z,UPF,upf-01,,,,,,13014129.0,8432635.0,275.0,233.0,61.98,64.01
2026-03-24T16:15:00Z,UPF,upf-01,,,,,,15440224.0,10736536.0,491.0,241.0,59.86,53.96
2026-03-24T16:30:00Z,UPF,upf-01,,,,,,12892843.0,8698985.0,151.0,91.0,59.65,63.79
2026-03-24T16:00:00Z,UPF,upf-02,,,,,,9841371.0,7104420.0,,373.0,47.78,42.32
2026-03-24T16:15:00Z,UPF,upf-02,,,,,,10731877.0,,668.0,408.0,43.23,44.21
2026-03-24T16:30:00Z,UPF,upf-02,,,,,,13097356.0,7977534.0,902.0,446.0,46.5,38.74
2026-03-24T16:30:00Z,AMF,amf-01,4695.0,4594.0,,,,,,,,50.27,66.75
2026-03-24T16:45:00Z,AMF,amf-01,4611.0,4541.0,,,,,,,,58.42,72.92
2026-03-24T17:00:00Z,AMF,amf-01,5093.0,5051.0,,,,,,,,52.4,67.07
2026-03-24T16:30:00Z,AMF,amf-02,5336.0,5282.0,,,,,,,,44.3,45.23
2026-03-24T16:45:00Z,AMF,amf-02,4785.0,,,,,,,,,43.67,48.47
2026-03-24T17:00:00Z,AMF,amf-02,5551.0,5495.0,,,,,,,,44.08,46.3
2026-03-24T16:30:00Z,SMF,smf-01,,,5646.0,5432.0,132.0,,,,,72.65,47.46
2026-03-24T16:45:00Z,SMF,smf-01,,,5386.0,5296.0,159.0,,,,,65.88,50.21
2026-03-24T17:00:00Z,SMF,smf-01,,,6760.0,6658.0,237.0,,,,,62.73,46.96
2026-03-24T16:30:00Z,SMF,smf-02,,,6428.0,6280.0,202.0,,,,,77.51,70.47
2026-03-24T16:45:00Z,SMF,smf-02,,,5332.0,5130.0,338.0,,,,,78.39,67.78
2026-03-24T17:00:00Z,SMF,smf-02,,,6214.0,6058.0,227.0,,,,,85.03,62.35
2026-03-24T16:30:00Z,UPF,upf-01,,,,,,10131200.0,7310981.0,407.0,327.0,51.86,42.27
2026-03-24T16:45:00Z,UPF,upf-01,,,,,,12892388.0,9103826.0,383.0,258.0,53.26,41.6
2026-03-24T17:00:00Z,UPF,upf-01,,,,,,10080232.0,7539065.0,589.0,147.0,59.58,44.48
2026-03-24T16:30:00Z,UPF,upf-02,,,,,,14491839.0,10421162.0,239.0,175.0,49.92,69.9
2026-03-24T16:45:00Z,UPF,upf-02,,,,,,12884973.0,9449246.0,678.0,55.0,45.25,69.81
2026-03-24T17:00:00Z,UPF,upf-02,,,,,,12712677.0,8724954.0,398.0,213.0,46.26,70.5
2026-03-24T17:00:00Z,AMF,amf-01,5280.0,5229.0,,,,,,,,73.9,54.8
2026-03-24T17:15:00Z,AMF,amf-01,5313.0,5260.0,,,,,,,,74.08,54.58
2026-03-24T17:30:00Z,AMF,amf-01,4002.0,3911.0,,,,,,,,67.47,53.11
2026-03-24T17:00:00Z,AMF,amf-02,,5182.0,,,,,,,,43.41,47.19
2026-03-24T17:15:00Z,AMF,amf-02,5118.0,4971.0,,,,,,,,51.7,44.64
2026-03-24T17:30:00Z,AMF,amf-02,5166.0,5017.0,,,,,,,,44.73,42.04
2026-03-24T17:00:00Z,SMF,smf-01,,,7694.0,,240.0,,,,,67.39,65.81
2026-03-24T17:15:00Z,SMF,smf-01,,,5524.0,5394.0,157.0,,,,,80.86,67.15
2026-03-24T17:30:00Z,SMF,smf-01,,,5649.0,5490.0,102.0,,,,,70.27,62.04
2026-03-24T17:00:00Z,SMF,smf-02,,,7040.0,6768.0,256.0,,,,,72.64,50.33
2026-03-24T17:15:00Z,SMF,smf-02,,,7780.0,7481.0,207.0,,,,,83.91,54.89
2026-03-24T17:30:00Z,SMF,smf-02,,,7898.0,7679.0,262.0,,,,,86.45,56.04
2026-03-24T17:00:00Z,UPF,upf-01,,,,,,12612526.0,7964509.0,,255.0,66.09,63.53
2026-03-24T17:15:00Z,UPF,upf-01,,,,,,11468237.0,7435846.0,324.0,154.0,64.35,70.61
2026-03-24T17:30:00Z,UPF,upf-01,,,,,,11349456.0,8331585.0,976.0,400.0,71.26,65.35
2026-03-24T17:00:00Z,UPF,upf-02,,,,,,13817204.0,9849238.0,451.0,411.0,58.87,57.16
2026-03-24T17:15:00Z,UPF,upf-02,,,,,,13702161.0,9415098.0,161.0,274.0,59.02,54.57
2026-03-24T17:30:00Z,UPF,upf-02,,,,,,12943322.0,8064413.0,407.0,145.0,55.03,55.92
2026-03-24T17:30:00Z,AMF,amf-01,4506.0,4481.0,,,,,,,,57.5,63.21
2026-03-24T17:45:00Z,AMF,amf-01,3926.0,3889.0,,,,,,,,55.03,65.66
2026-03-24T18:00:00Z,AMF,amf-01,,5167.0,,,,,,,,51.53,58.3
2026-03-24T17:30:00Z,AMF,amf-02,4782.0,4696.0,,,,,,,,70.3,50.83
2026-03-24T17:45:00Z,AMF,amf-02,4077.0,3956.0,,,,,,,,79.8,56.33
2026-03-24T18:00:00Z,AMF,amf-02,4743.0,4625.0,,,,,,,,81.23,56.17
2026-03-24T17:30:00Z,SMF,smf-01,,,6914.0,6750.0,117.0,,,,,68.48,46.85
2026-03-24T17:45:00Z,SMF,smf-01,,,6682.0,6640.0,113.0,,,,,71.08,47.91
2026-03-24T18:00:00Z,SMF,smf-01,,,6660.0,6513.0,227.0,,,,,74.4,55.67
2026-03-24T17:30:00Z,SMF,smf-02,,,5771.0,5639.0,275.0,,,,,47.76,48.23
2026-03-24T17:45:00Z,SMF,smf-02,,,6020.0,5835.0,197.0,,,,,55.05,45.05
2026-03-24T18:00:00Z,SMF,smf-02,,,6826.0,6730.0,133.0,,,,,54.56,44.66
2026-03-24T17:30:00Z,UPF,upf-01,125.0,,,,,13556897.0,9024292.0,870.0,260.0,58.04,56.97
2026-03-24T17:45:00Z,UPF,upf-01,,,,,,12170914.0,9088705.0,281.0,307.0,62.3,49.69
2026-03-24T18:00:00Z,UPF,upf-01,,,,,,13629007.0,9679095.0,156.0,367.0,66.54,52.22
2026-03-24T17:30:00Z,UPF,upf-02,,,,,,11762192.0,9299647.0,754.0,271.0,77.83,70.7
2026-03-24T17:45:00Z,UPF,upf-02,,,,,,15116695.0,11212391.0,2090.0,854.0,80.06,70.99
2026-03-24T18:00:00Z,UPF,upf-02,,,,,,15057049.0,11403324.0,892.0,237.0,69.81,72.34
2026-03-24T18:00:00Z,AMF,amf-01,6023.0,5941.0,,,,,,,,72.57,48.76
2026-03-24T18:15:00Z,AMF,amf-01,4518.0,4406.0,,,,,,,,77.31,45.55
2026-03-24T18:30:00Z,AMF,amf-01,4471.0,4437.0,,,,,,,,83.48,48.66
2026-03-24T18:00:00Z,AMF,amf-02,4236.0,4122.0,,,,,,,,71.95,53.71
2026-03-24T18:15:00Z,AMF,amf-02,4298.0,4254.0,,,,,,,,61.87,55.58
2026-03-24T18:30:00Z,AMF,amf-02,4100.0,4024.0,,,,,,,,73.99,54.44
2026-03-24T18:00:00Z,SMF,smf-01,,,5667.0,5543.0,103.0,,,,,49.36,58.78
2026-03-24T18:15:00Z,SMF,smf-01,,,5165.0,5034.0,239.0,,,,,53.52,59.19
2026-03-24T18:30:00Z,SMF,smf-01,,,5513.0,5371.0,382.0,,,,,48.21,56.1
2026-03-24T18:00:00Z,SMF,smf-02,,,4849.0,4751.0,259.0,,,,,80.18,63.85
2026-03-24T18:15:00Z,SMF,smf-02,,,5418.0,5357.0,129.0,,,,,78.71,57.65
2026-03-24T18:30:00Z,SMF,smf-02,,,6575.0,6455.0,315.0,,,,,80.44,62.81
2026-03-24T18:00:00Z,UPF,upf-01,,,,,,14500561.0,10967090.0,286.0,198.0,55.23,40.24
2026-03-24T18:15:00Z,UPF,upf-01,,,,,,10533239.0,7287585.0,618.0,327.0,58.43,45.31
2026-03-24T18:30:00Z,UPF,upf-01,,,,,,10584119.0,7817244.0,978.0,390.0,61.25,40.7
2026-03-24T18:00:00Z,UPF,upf-02,,,,,,10969099.0,7351905.0,513.0,495.0,73.31,51.12
2026-03-24T18:15:00Z,UPF,upf-02,,,,,,12893557.0,9204931.0,484.0,460.0,64.94,44.57
2026-03-24T18:30:00Z,UPF,upf-02,,,,,,14993045.0,10795316.0,703.0,492.0,72.7,51.03
2026-03-24T18:30:00Z,AMF,amf-01,5205.0,5130.0,,,,,,,,69.77,61.85
2026-03-24T18:45:00Z,AMF,amf-01,5243.0,5158.0,,,,,,,,73.58,69.76
2026-03-24T19:00:00Z,AMF,amf-01,4656.0,4553.0,,,,,,,,74.37,64.87
2026-03-24T18:30:00Z,AMF,amf-02,4238.0,4196.0,,,,,,,,65.67,59.24
2026-03-24T18:45:00Z,AMF,amf-02,4780.0,4642.0,,,,,,,,56.52,52.36
2026-03-24T19:00:00Z,AMF,amf-02,5984.0,5861.0,,,,,,,,55.76,58.43
2026-03-24T18:30:00Z,SMF,smf-01,,,4845.0,4675.0,250.0,,,,,58.04,58.33
2026-03-24T18:45:00Z,SMF,smf-01,,,5076.0,4978.0,310.0,,,,,57.75,60.47
2026-03-24T19:00:00Z,SMF,smf-01,,,5025.0,4870.0,341.0,,,,,59.25,63.24
2026-03-24T18:30:00Z,SMF,smf-02,,,5943.0,5832.0,288.0,,,,,74.64,61.45
2026-03-24T18:45:00Z,SMF,smf-02,,,7260.0,7157.0,152.0,,,,,68.91,59.08
2026-03-24T19:00:00Z,SMF,smf-02,,,6678.0,6526.0,278.0,,,,,72.39,55.15
2026-03-24T18:30:00Z,UPF,upf-01,,,,,,12670774.0,8663722.0,1266.0,2494.0,82.92,53.68
2026-03-24T18:45:00Z,UPF,upf-01,,,,,,10083331.0,6073992.0,366.0,168.0,76.26,63.77
2026-03-24T19:00:00Z,UPF,upf-01,,,,,,14227347.0,9584708.0,932.0,64.0,76.66,53.38
2026-03-24T18:30:00Z,UPF,upf-02,,,,,,11383867.0,7303939.0,942.0,301.0,55.12,55.16
2026-03-24T18:45:00Z,UPF,upf-02,,,,,,15161408.0,9803536.0,718.0,294.0,55.23,61.01
2026-03-24T19:00:00Z,UPF,upf-02,,,,,,14919665.0,10860716.0,103.0,403.0,53.39,61.25
2026-03-24T19:00:00Z,AMF,amf-01,3748.0,3647.0,,,,,,,,51.57,70.67
2026-03-24T19:15:00Z,AMF,amf-01,4188.0,4103.0,,,,,,,,60.47,70.05
2026-03-24T19:30:00Z,AMF,amf-01,4258.0,4140.0,,,,,,,,59.58,60.01
2026-03-24T19:00:00Z,AMF,amf-02,4159.0,4086.0,,,,,,,,41.09,58.74
2026-03-24T19:15:00Z,AMF,amf-02,4802.0,4669.0,,,,,,,,47.56,66.71
2026-03-24T19:30:00Z,AMF,amf-02,5771.0,5733.0,,,,,,,,43.39,60.81
2026-03-24T19:00:00Z,SMF,smf-01,,,6618.0,6572.0,108.0,,,,,78.37,72.27
2026-03-24T19:15:00Z,SMF,smf-01,,,8400.0,8329.0,112.0,,,,,83.96,65.05
2026-03-24T19:30:00Z,SMF,smf-01,,,6747.0,6629.0,102.0,,,,,70.53,68.6
2026-03-24T19:00:00Z,SMF,smf-02,,,5144.0,5006.0,180.0,,,,,41.13,68.82
2026-03-24T19:15:00Z,SMF,smf-02,,,5810.0,5677.0,279.0,,,,,40.6,67.22
2026-03-24T19:30:00Z,SMF,smf-02,,,6942.0,6726.0,179.0,,,,,42.03,67.22
2026-03-24T19:00:00Z,UPF,upf-01,,,,,,,8661580.0,601.0,313.0,76.57,55.11
2026-03-24T19:15:00Z,UPF,upf-01,,,,,,12333363.0,9245804.0,265.0,222.0,71.64,52.5
2026-03-24T19:30:00Z,UPF,upf-01,,,,,,12810706.0,10040281.0,130.0,297.0,67.76,49.72
2026-03-24T19:00:00Z,UPF,upf-02,,,,,,10340451.0,6726067.0,1113.0,2441.0,84.28,41.07
2026-03-24T19:15:00Z,UPF,upf-02,,,,,,12324862.0,8004524.0,532.0,148.0,73.15,49.38
2026-03-24T19:30:00Z,UPF,upf-02,,,,,,14817134.0,10728518.0,1804.0,1695.0,81.94,42.87
2026-03-24T19:30:00Z,AMF,amf-01,4670.0,4544.0,,,,,,,,52.46,58.31
2026-03-24T19:45:00Z,AMF,amf-01,4766.0,4645.0,,,,,,,,46.04,55.08
2026-03-24T20:00:00Z,AMF,amf-01,5505.0,5404.0,,,,,,,,50.04,51.53
2026-03-24T19:30:00Z,AMF,amf-02,5866.0,5807.0,,557.0,,,,,,46.24,64.03
2026-03-24T19:45:00Z,AMF,amf-02,4025.0,3988.0,,,,,,,,44.98,63.12
2026-03-24T20:00:00Z,AMF,amf-02,5015.0,4952.0,,,,,,,,49.59,68.47
2026-03-24T19:30:00Z,SMF,smf-01,,,4991.0,4878.0,122.0,,,,,57.67,70.76
2026-03-24T19:45:00Z,SMF,smf-01,,,5231.0,5121.0,375.0,,,,,56.22,73.72
2026-03-24T20:00:00Z,SMF,smf-01,,,5802.0,5752.0,177.0,,,,,54.16,69.54
2026-03-24T19:30:00Z,SMF,smf-02,,,5181.0,5017.0,368.0,,,,,61.47,52.2
2026-03-24T19:45:00Z,SMF,smf-02,,,6390.0,6273.0,297.0,,,,,62.1,52.37
2026-03-24T20:00:00Z,SMF,smf-02,,,6295.0,6056.0,205.0,,,,,57.7,58.17
2026-03-24T19:30:00Z,UPF,upf-01,,,,,,13176051.0,9947397.0,619.0,376.0,63.62,66.46
2026-03-24T19:45:00Z,UPF,upf-01,,,,,,10836271.0,6520177.0,376.0,289.0,62.3,63.16
2026-03-24T20:00:00Z,UPF,upf-01,,,,,,11690499.0,8013362.0,689.0,401.0,58.45,70.11
2026-03-24T19:30:00Z,UPF,upf-02,,,,,,12822378.0,8644870.0,879.0,276.0,54.42,57.89
2026-03-24T19:45:00Z,UPF,upf-02,730.0,,,,,12908250.0,8588936.0,830.0,254.0,52.04,55.77
2026-03-24T20:00:00Z,UPF,upf-02,,,,,,12996321.0,10160853.0,912.0,106.0,54.72,50.17
2026-03-24T20:00:00Z,AMF,amf-01,6286.0,6222.0,,,,,,,,75.7,54.26
2026-03-24T20:15:00Z,AMF,amf-01,4396.0,4335.0,,,,,,,,66.83,47.7
2026-03-24T20:30:00Z,AMF,amf-01,5377.0,5265.0,,,,,,,,69.54,53.4
2026-03-24T20:00:00Z,AMF,amf-02,5485.0,5343.0,,,,,,,,49.7,51.43
2026-03-24T20:15:00Z,AMF,amf-02,6085.0,6018.0,,,,,,,,45.55,51.73
2026-03-24T20:30:00Z,AMF,amf-02,5942.0,5904.0,579.0,,,,,,,45.86,43.53
2026-03-24T20:00:00Z,SMF,smf-01,,,5770.0,5541.0,179.0,,,,,79.72,43.13
2026-03-24T20:15:00Z,SMF,smf-01,,,7731.0,7557.0,328.0,,,,,76.92,50.97
2026-03-24T20:30:00Z,SMF,smf-01,,,7276.0,7038.0,135.0,,,,,80.56,46.47
2026-03-24T20:00:00Z,SMF,smf-02,,,6768.0,6678.0,307.0,,,,,57.19,43.36
2026-03-24T20:15:00Z,SMF,smf-02,,,6509.0,6395.0,301.0,,,,,58.04,48.33
2026-03-24T20:30:00Z,SMF,smf-02,,,5441.0,5288.0,236.0,,,,,58.71,40.85
2026-03-24T20:00:00Z,UPF,upf-01,,,,,,12048040.0,7598971.0,107.0,155.0,78.05,67.91
2026-03-24T20:15:00Z,UPF,upf-01,,,,,,13629229.0,9646264.0,1211.0,2172.0,81.84,56.15
2026-03-24T20:30:00Z,UPF,upf-01,,977.0,,,,10409951.0,6985591.0,2116.0,914.0,80.01,62.86
2026-03-24T20:00:00Z,UPF,upf-02,,,,,,10075877.0,7057493.0,771.0,287.0,43.25,71.02
2026-03-24T20:15:00Z,UPF,upf-02,,,,,,12574860.0,9351908.0,592.0,303.0,37.65,76.14
2026-03-24T20:30:00Z,UPF,upf-02,,,,,,13018337.0,9549097.0,298.0,293.0,41.16,68.4
2026-03-24T20:30:00Z,AMF,amf-01,5889.0,5813.0,,,,,,,,57.67,67.83
2026-03-24T20:45:00Z,AMF,amf-01,4477.0,4419.0,,,,,,,,53.6,73.36
2026-03-24T21:00:00Z,AMF,amf-01,5766.0,5731.0,,,,,,,,62.6,75.82
2026-03-24T20:30:00Z,AMF,amf-02,4903.0,4875.0,,,,,,,,56.48,43.01
2026-03-24T20:45:00Z,AMF,amf-02,4917.0,4811.0,,,,,,,,52.29,37.87
2026-03-24T21:00:00Z,AMF,amf-02,5765.0,5656.0,,,,,,,,55.59,40.84
2026-03-24T20:30:00Z,SMF,smf-01,,,5585.0,5411.0,360.0,,,,,75.4,45.44
2026-03-24T20:45:00Z,SMF,smf-01,,,5349.0,5209.0,282.0,,,,,72.32,43.0
2026-03-24T21:00:00Z,SMF,smf-01,,888.0,4830.0,4728.0,396.0,,,,,70.46,45.15
2026-03-24T20:30:00Z,SMF,smf-02,,,6562.0,6524.0,355.0,,,,,76.49,41.48
2026-03-24T20:45:00Z,SMF,smf-02,,,6308.0,6190.0,279.0,,,,,83.91,38.24
2026-03-24T21:00:00Z,SMF,smf-02,,,5359.0,5232.0,,,,,,87.7,44.61
2026-03-24T20:30:00Z,UPF,upf-01,,,,,,11305184.0,8773969.0,289.0,153.0,47.68,56.58
2026-03-24T20:45:00Z,UPF,upf-01,,,,,,11959418.0,8098891.0,882.0,239.0,49.83,56.11
2026-03-24T21:00:00Z,UPF,upf-01,,,,,,12162320.0,7790270.0,570.0,228.0,46.91,55.48
2026-03-24T20:30:00Z,UPF,upf-02,,,,,,13297559.0,10146493.0,3638.0,1457.0,86.02,63.53
2026-03-24T20:45:00Z,UPF,upf-02,,,,,,13886562.0,10457892.0,1820.0,1132.0,86.01,61.66
2026-03-24T21:00:00Z,UPF,upf-02,,,,,,13700958.0,9529527.0,2651.0,1266.0,80.76,62.63
2026-03-24T21:00:00Z,AMF,amf-01,5505.0,5361.0,,,,,,,,61.2,72.49
2026-03-24T21:15:00Z,AMF,amf-01,6499.0,6312.0,,,,,,,,57.89,66.64
2026-03-24T21:30:00Z,AMF,amf-01,5423.0,5345.0,,,,,,,,61.45,77.68
2026-03-24T21:00:00Z,AMF,amf-02,,5208.0,,,,,,,,69.1,37.05
2026-03-24T21:15:00Z,AMF,amf-02,5386.0,5323.0,,,,,,,,70.39,37.24
2026-03-24T21:30:00Z,AMF,amf-02,4219.0,4147.0,,,,,,,,71.43,38.56
2026-03-24T21:00:00Z,SMF,smf-01,,,5386.0,5272.0,124.0,,,,,68.45,49.02
2026-03-24T21:15:00Z,SMF,smf-01,,,7461.0,7305.0,197.0,,,,,73.19,49.59
2026-03-24T21:30:00Z,SMF,smf-01,,,6957.0,6738.0,366.0,,,,,70.85,47.8
2026-03-24T21:00:00Z,SMF,smf-02,,,5717.0,5578.0,356.0,,,,,50.2,41.08
2026-03-24T21:15:00Z,SMF,smf-02,,,7488.0,7225.0,355.0,,,,,51.64,39.23
2026-03-24T21:30:00Z,SMF,smf-02,,,5054.0,4905.0,173.0,,,,,56.24,37.75
2026-03-24T21:00:00Z,UPF,upf-01,,,136.0,,,15453144.0,11946486.0,160.0,230.0,58.78,39.93
2026-03-24T21:15:00Z,UPF,upf-01,,,,,,13096386.0,8997914.0,389.0,85.0,48.86,40.84
2026-03-24T21:30:00Z,UPF,upf-01,,,,,,11256540.0,7659811.0,288.0,79.0,49.62,43.56
2026-03-24T21:00:00Z,UPF,upf-02,,,,,,13931739.0,8572978.0,686.0,226.0,74.33,50.2
2026-03-24T21:15:00Z,UPF,upf-02,,,,,,10040506.0,6464970.0,242.0,161.0,63.51,58.66
2026-03-24T21:30:00Z,UPF,upf-02,,,,,,11175358.0,8620971.0,898.0,305.0,73.17,48.38
2026-03-24T21:30:00Z,AMF,amf-01,4774.0,4700.0,,,,,,,,52.41,50.78
2026-03-24T21:45:00Z,AMF,amf-01,4979.0,4936.0,,,,,,,,57.37,54.72
2026-03-24T22:00:00Z,AMF,amf-01,4879.0,4772.0,,,,,,,,53.18,50.03
2026-03-24T21:30:00Z,AMF,amf-02,5209.0,5155.0,,,,,,,,71.89,52.15
2026-03-24T21:45:00Z,AMF,amf-02,5372.0,5295.0,,,,,,,,67.18,56.47
2026-03-24T22:00:00Z,AMF,amf-02,4222.0,4165.0,,,,,,,,60.52,48.05
2026-03-24T21:30:00Z,SMF,smf-01,,,5189.0,5148.0,217.0,,,,,61.47,48.04
2026-03-24T21:45:00Z,SMF,smf-01,,,4874.0,4801.0,130.0,,,,,65.41,48.62
2026-03-24T22:00:00Z,SMF,smf-01,,,5415.0,5198.0,128.0,,,,,70.37,41.76
2026-03-24T21:30:00Z,SMF,smf-02,,,8048.0,7806.0,366.0,,,,,62.3,41.68
2026-03-24T21:45:00Z,SMF,smf-02,,,5290.0,5098.0,141.0,,,,,54.26,44.38
2026-03-24T22:00:00Z,SMF,smf-02,,,5551.0,5496.0,273.0,,,,,62.06,39.23
2026-03-24T21:30:00Z,UPF,upf-01,,,,,,10841190.0,7212978.0,4206.0,2578.0,81.02,74.06
2026-03-24T21:45:00Z,UPF,upf-01,,,,,,12428931.0,8826446.0,4250.0,776.0,80.31,70.36
2026-03-24T22:00:00Z,UPF,upf-01,,,,,,13869901.0,9571726.0,988.0,232.0,73.43,70.84
2026-03-24T21:30:00Z,UPF,upf-02,,,,,,10814269.0,6640411.0,573.0,440.0,56.47,65.08
2026-03-24T21:45:00Z,UPF,upf-02,,,,,,10795277.0,6525524.0,256.0,205.0,55.4,67.34
2026-03-24T22:00:00Z,UPF,upf-02,,,,,,15680630.0,9965421.0,180.0,125.0,58.39,64.11
2026-03-24T22:00:00Z,AMF,amf-01,5377.0,5243.0,,,,,,,,55.29,67.23
2026-03-24T22:15:00Z,AMF,amf-01,5645.0,5523.0,,,,,,,,57.8,58.72
2026-03-24T22:30:00Z,AMF,amf-01,4627.0,4590.0,,,,,,,,49.82,58.38
2026-03-24T22:00:00Z,AMF,amf-02,4460.0,4425.0,,,,,,,,66.28,56.13
2026-03-24T22:15:00Z,AMF,amf-02,5162.0,5131.0,,,,,,,,67.72,66.07
2026-03-24T22:30:00Z,AMF,amf-02,5341.0,5302.0,,,,,,,,78.92,62.99
2026-03-24T22:00:00Z,SMF,smf-01,,,6216.0,6023.0,111.0,,,,,55.6,45.08
2026-03-24T22:15:00Z,SMF,smf-01,,,7066.0,6821.0,273.0,,,,,59.03,43.33
2026-03-24T22:30:00Z,SMF,smf-01,,,6180.0,5980.0,178.0,,,,,58.18,47.59
2026-03-24T22:00:00Z,SMF,smf-02,,,7349.0,7296.0,365.0,,,,,69.05,45.97
2026-03-24T22:15:00Z,SMF,smf-02,,,5032.0,5003.0,106.0,,,,,65.64,49.42
2026-03-24T22:30:00Z,SMF,smf-02,,,7129.0,6980.0,375.0,,,,,75.33,45.05
2026-03-24T22:00:00Z,UPF,upf-01,,772.0,,,,9892599.0,6310013.0,778.0,425.0,76.11,41.07
2026-03-24T22:15:00Z,UPF,upf-01,,,,,,12241768.0,8870091.0,797.0,165.0,72.01,41.78
2026-03-24T22:30:00Z,UPF,upf-01,,,,,,12619230.0,7958581.0,751.0,184.0,67.58,39.68
2026-03-24T22:00:00Z,UPF,upf-02,,,,,,11256260.0,8411579.0,993.0,276.0,50.81,71.65
2026-03-24T22:15:00Z,UPF,upf-02,,,,,,13510556.0,10179151.0,649.0,401.0,47.24,65.53
2026-03-24T22:30:00Z,UPF,upf-02,,,,,,15778760.0,11013678.0,588.0,87.0,53.76,73.55
2026-03-24T22:30:00Z,AMF,amf-01,4853.0,4735.0,,,,,,,,81.84,61.86
2026-03-24T22:45:00Z,AMF,amf-01,5518.0,5378.0,,,,,,,,82.2,60.98
2026-03-24T23:00:00Z,AMF,amf-01,4928.0,4891.0,,,,,,,,85.41,55.71
